Date,Open,High,Low,Close,Volume,Adj Close
2013-09-17,109.599998,111.470001,109.489998,110.389999,3361400,103.476892
2013-09-18,110.099998,111.089996,108.910004,111.010002,3718700,104.058068
2013-09-19,111.519997,112.459999,111.339996,112.0,3094700,104.986068
2013-09-20,112.0,112.190002,109.580002,109.580002,5758400,102.717621
2013-09-23,109.68,110.839996,109.099998,109.419998,3095900,102.567637
2013-09-24,109.550003,110.599998,109.099998,110.0,2520000,103.111317
2013-09-25,109.860001,110.889999,109.230003,109.260002,2458000,102.417661
2013-09-26,109.669998,110.379997,109.110001,109.660004,2577300,102.792612
2013-09-27,108.989998,109.57,108.300003,109.360001,1846800,102.511397
2013-09-30,108.860001,109.010002,107.5,107.82,3333000,101.067837
2013-10-01,108.080002,108.480003,106.349998,107.379997,4995300,100.65539
2013-10-02,106.739998,106.760002,104.550003,104.980003,5604500,98.405694
2013-10-03,104.830002,104.980003,102.730003,103.690002,4264800,97.196479
2013-10-04,103.769997,104.620003,103.300003,104.269997,2111500,97.740151
2013-10-07,103.440002,104.75,103.0,104.029999,2164100,97.515183
2013-10-08,104.010002,104.480003,102.730003,102.760002,2200500,96.324719
2013-10-09,103.0,103.389999,102.209999,102.839996,3548600,96.399704
2013-10-10,104.370003,105.919998,103.980003,105.919998,3419500,99.286822
2013-10-11,105.68,107.029999,105.370003,107.010002,3201600,100.308566
2013-10-14,106.029999,107.07,105.68,106.900002,2435300,100.205454
2013-10-15,106.82,106.910004,105.769997,105.800003,2710200,99.174342
2013-10-16,106.510002,107.139999,105.970001,106.43,3246200,99.764886
2013-10-17,105.980003,108.160004,105.980003,108.019997,2069500,101.25531
2013-10-18,108.080002,108.440002,107.059998,107.739998,2708200,100.992846
2013-10-21,107.900002,107.940002,106.949997,107.620003,2958000,100.880365
2013-10-22,107.620003,108.559998,105.07,106.129997,5832200,99.48367
2013-10-23,106.199997,106.919998,105.660004,106.389999,3399000,99.72739
2013-10-24,107.349998,107.489998,106.209999,107.059998,2654700,100.35543
2013-10-25,106.910004,107.529999,106.529999,107.519997,2732500,100.786622
2013-10-28,107.089996,107.239998,105.910004,105.989998,3284200,99.352438
2013-10-29,106.019997,106.449997,105.760002,106.419998,2246500,99.75551
2013-10-30,106.589996,107.230003,105.68,105.949997,2031400,99.314943
2013-10-31,105.900002,107.239998,105.730003,106.25,2963800,99.596158
2013-11-01,106.449997,107.730003,106.410004,107.510002,2511000,100.777253
2013-11-04,108.309998,108.440002,107.480003,107.980003,2293700,101.217821
2013-11-05,107.589996,108.260002,106.709999,107.68,2289600,100.936605
2013-11-06,108.230003,108.980003,108.099998,108.669998,3150300,101.864605
2013-11-07,108.779999,109.269997,107.089996,107.269997,2536000,100.552278
2013-11-08,107.010002,108.589996,106.790001,108.550003,2950900,101.752125
2013-11-11,108.540001,108.599998,107.779999,108.080002,2409700,101.311557
2013-11-12,107.889999,107.970001,107.150002,107.449997,3004400,100.721006
2013-11-13,106.550003,107.540001,106.019997,107.459999,2797600,101.286538
2013-11-14,108.5,108.970001,107.480003,108.690002,2561000,102.445879
2013-11-15,108.82,109.0,108.190002,108.589996,2974400,102.351618
2013-11-18,108.599998,109.910004,108.599998,109.129997,2415200,102.860596
2013-11-19,108.919998,109.489998,108.800003,109.099998,1877700,102.832321
2013-11-20,109.300003,109.669998,108.599998,108.830002,2239900,102.577835
2013-11-21,109.120003,109.849998,108.989998,109.769997,1964100,103.463828
2013-11-22,109.739998,110.330002,109.230003,110.199997,2467300,103.869126
2013-11-25,110.949997,110.989998,110.089996,110.309998,2155100,103.972807
2013-11-26,110.410004,111.5,110.25,110.940002,2825900,104.566619
2013-11-27,111.230003,111.900002,111.080002,111.510002,1770500,105.103873
2013-11-29,111.300003,111.610001,110.699997,110.860001,1301000,104.491213
2013-12-02,111.169998,111.400002,110.110001,110.309998,2091300,103.972807
2013-12-03,109.919998,110.529999,109.260002,109.690002,3294200,103.38843
2013-12-04,109.339996,109.559998,107.989998,108.940002,2511000,102.681517
2013-12-05,108.089996,109.580002,108.089996,109.050003,2024000,102.785198
2013-12-06,110.239998,111.199997,110.07,111.120003,2456500,104.736278
2013-12-09,111.050003,111.550003,110.709999,111.18,2803000,104.792829
2013-12-10,110.669998,111.610001,110.089996,110.980003,2809600,104.604322
2013-12-11,111.080002,111.199997,108.650002,108.660004,3455900,102.417603
2013-12-12,108.5,108.93,107.360001,108.089996,3652100,101.880342
2013-12-13,106.160004,107.889999,105.900002,107.349998,4519600,101.182857
2013-12-16,107.809998,109.120003,107.5,108.529999,3276700,102.295067
2013-12-17,108.989998,109.129997,107.379997,107.620003,3451700,101.437349
2013-12-18,108.0,109.849998,106.949997,109.809998,3715800,103.501531
2013-12-19,109.629997,109.989998,109.190002,109.5,2927400,103.209343
2013-12-20,109.220001,111.129997,109.07,110.660004,4618000,104.302706
2013-12-23,111.419998,111.470001,110.57,110.82,1967500,104.45351
2013-12-24,110.800003,111.599998,110.68,111.470001,747900,105.06617
2013-12-26,111.610001,112.760002,111.559998,112.690002,2449400,106.216083
2013-12-27,112.849998,113.040001,112.440002,112.800003,1593900,106.319764
2013-12-30,112.900002,112.900002,112.099998,112.730003,1614900,106.253786
2013-12-31,113.160004,113.940002,113.080002,113.800003,2103200,107.262315
2014-01-02,112.900002,113.209999,112.309998,112.489998,2649500,106.027569
2014-01-03,112.949997,113.510002,112.730003,112.900002,2314900,106.414018
2014-01-06,113.379997,113.839996,112.160004,112.790001,2956800,106.310337
2014-01-07,113.120003,113.970001,112.900002,113.510002,2500300,106.988975
2014-01-08,112.940002,113.940002,112.559998,113.650002,3141400,107.120931
2014-01-09,114.07,114.230003,113.050003,113.709999,2123200,107.177482
2014-01-10,114.25,114.709999,113.0,113.830002,2248200,107.290591
2014-01-13,113.260002,114.349998,112.620003,112.800003,3259500,106.319764
2014-01-14,112.669998,113.410004,112.120003,112.629997,3430500,106.159525
2014-01-15,112.57,114.279999,112.550003,114.07,2271800,107.516801
2014-01-16,113.879997,114.389999,113.589996,114.220001,2653100,107.658185
2014-01-17,113.690002,114.470001,113.650002,114.209999,4284300,107.648758
2014-01-21,114.839996,115.980003,114.459999,114.989998,4737200,108.383946
2014-01-22,117.489998,118.199997,115.449997,116.120003,5042800,109.449034
2014-01-23,115.080002,115.919998,114.489998,114.839996,4086400,108.242562
2014-01-24,114.019997,114.349998,111.769997,111.800003,5119800,105.377213
2014-01-27,111.879997,114.809998,111.57,113.790001,7665000,107.252888
2014-01-28,113.589996,113.93,112.989998,113.860001,3662100,107.318866
2014-01-29,113.059998,114.050003,112.43,113.269997,3881200,106.762757
2014-01-30,113.980003,115.269997,113.650002,114.68,3210800,108.091758
2014-01-31,112.980003,114.93,112.370003,114.019997,3482000,107.469671
2014-02-03,114.110001,114.739998,110.110001,110.160004,5262200,103.83143
2014-02-04,108.370003,110.019997,107.5,109.099998,9759600,102.832321
2014-02-05,108.300003,108.889999,107.0,107.910004,6864500,101.71069
2014-02-06,108.099998,109.5,108.099998,109.449997,3717700,103.162212
2014-02-07,110.029999,111.169998,109.989998,110.730003,3982500,104.368684
2014-02-10,110.589996,111.68,110.330002,111.599998,4094000,105.188699
2014-02-11,111.75,113.199997,111.389999,112.959999,3364000,106.470569
2014-02-12,112.529999,112.860001,111.970001,112.779999,3006300,106.859048
2014-02-13,112.18,113.580002,111.690002,113.300003,2520900,107.351752
2014-02-14,113.260002,114.139999,112.370003,113.870003,3466600,107.891827
2014-02-18,114.0,114.110001,112.959999,113.739998,2392800,107.768647
2014-02-19,113.440002,115.279999,113.410004,114.040001,4196200,108.0529
2014-02-20,114.360001,115.400002,113.470001,115.050003,3096800,109.009877
2014-02-21,115.290001,116.080002,114.720001,115.379997,3660000,109.322546
2014-02-24,115.769997,117.580002,115.300003,116.489998,3331500,110.374272
2014-02-25,116.050003,116.669998,115.559998,115.889999,2569500,109.805773
2014-02-26,115.889999,116.790001,115.610001,116.110001,2951600,110.014224
2014-02-27,116.129997,116.629997,115.650002,116.610001,2147100,110.487974
2014-02-28,116.919998,117.910004,116.199997,117.019997,3272200,110.876446
2014-03-03,115.599998,117.099998,115.449997,116.760002,3125600,110.630101
2014-03-04,117.800003,118.169998,117.150002,117.589996,3217100,111.41652
2014-03-05,118.160004,118.419998,117.330002,117.410004,2487400,111.245977
2014-03-06,118.080002,118.199997,117.260002,117.760002,1786900,111.577601
2014-03-07,118.239998,118.400002,117.599998,118.309998,2912900,112.098722
2014-03-10,118.199997,118.400002,116.900002,117.769997,2474300,111.587071
2014-03-11,117.790001,117.82,115.5,115.639999,3350400,109.568898
2014-03-12,115.410004,115.830002,114.510002,115.809998,3184200,109.729972
2014-03-13,116.019997,116.5,112.32,112.889999,5926400,106.963273
2014-03-14,113.040001,114.360001,112.419998,112.599998,4213800,106.688497
2014-03-17,113.169998,114.879997,113.050003,114.410004,3993600,108.403477
2014-03-18,114.709999,115.290001,114.339996,114.68,2554900,108.659299
2014-03-19,114.639999,115.099998,112.839996,114.010002,2972400,108.024476
2014-03-20,114.029999,114.5,113.0,113.769997,2895500,107.797071
2014-03-21,116.519997,117.599998,114.410004,114.57,10342400,108.555074
2014-03-24,114.970001,115.199997,112.93,113.75,3124900,107.778124
2014-03-25,114.370003,115.239998,113.790001,115.199997,3453300,109.151996
2014-03-26,115.849998,116.290001,114.580002,114.580002,3462600,108.564551
2014-03-27,114.290001,114.699997,113.300003,113.800003,2403200,107.825502
2014-03-28,114.199997,115.440002,114.120003,114.809998,2457100,108.782472
2014-03-31,115.480003,116.959999,115.279999,116.839996,3605400,110.705895
2014-04-01,117.089996,118.0,116.779999,117.919998,3304000,111.729197
2014-04-02,119.610001,120.129997,118.75,119.870003,7473200,113.576826
2014-04-03,119.989998,120.0,119.120003,119.769997,3775300,113.482071
2014-04-04,120.239998,120.489998,117.980003,118.18,3700000,111.975549
2014-04-07,117.199997,118.660004,116.110001,116.18,3493800,110.080549
2014-04-08,115.82,116.349998,114.940002,115.769997,2442900,109.692071
2014-04-09,116.07,117.07,115.599998,117.040001,2552300,110.8954
2014-04-10,117.010002,117.410004,114.489998,114.559998,3075600,108.545597
2014-04-11,114.150002,115.209999,113.540001,113.93,3111900,107.948674
2014-04-14,114.720001,115.300003,113.949997,114.940002,2280700,108.905651
2014-04-15,115.300003,116.080002,113.93,115.839996,2794000,109.758395
2014-04-16,117.0,118.089996,115.910004,118.07,2926400,111.871324
2014-04-17,118.5,119.290001,118.099998,118.57,3314100,112.345074
2014-04-21,118.68,119.059998,118.190002,118.300003,2685000,112.089252
2014-04-22,119.279999,120.660004,119.0,119.190002,4189300,112.932526
2014-04-23,119.080002,119.940002,118.940002,119.650002,2683300,113.368375
2014-04-24,120.080002,120.080002,118.550003,118.980003,2150300,112.733552
2014-04-25,118.459999,118.849998,116.889999,117.209999,3439400,111.056473
2014-04-28,117.82,118.379997,116.389999,117.699997,3378100,111.520746
2014-04-29,117.919998,118.349998,117.059998,117.559998,2983400,111.388097
2014-04-30,117.610001,118.830002,117.470001,118.330002,2841100,112.117676
2014-05-01,118.029999,118.519997,116.610001,116.800003,4122100,110.668002
2014-05-02,116.029999,117.419998,115.849998,116.519997,5802400,110.402696
2014-05-05,116.029999,117.150002,115.510002,116.82,2825300,110.686949
2014-05-06,116.330002,116.620003,115.910004,116.010002,1958000,109.919476
2014-05-07,116.269997,117.07,115.629997,116.910004,2605300,110.772227
2014-05-08,116.870003,118.089996,116.779999,117.019997,2520200,110.876446
2014-05-09,116.82,117.279999,116.150002,116.989998,2185000,110.848022
2014-05-12,117.440002,118.75,117.389999,118.629997,2795300,112.401921
2014-05-13,119.019997,119.190002,118.68,118.739998,2077100,112.506147
2014-05-14,118.559998,118.57,117.160004,117.32,1767800,111.715795
2014-05-15,117.050003,117.25,115.339996,115.699997,2864200,110.173178
2014-05-16,115.870003,116.220001,114.480003,114.580002,4486300,109.106683
2014-05-19,114.07,115.57,113.919998,115.019997,3205300,109.52566
2014-05-20,114.830002,115.129997,112.599998,113.099998,3751200,107.697377
2014-05-21,113.599998,114.959999,113.599998,114.839996,3330100,109.354258
2014-05-22,114.470001,115.510002,114.279999,115.040001,2176400,109.544709
2014-05-23,115.059998,115.660004,114.93,115.540001,1505100,110.020825
2014-05-27,116.089996,116.330002,115.650002,115.849998,1988300,110.316014
2014-05-28,115.93,116.550003,115.830002,115.949997,1977400,110.411236
2014-05-29,116.230003,116.650002,115.790001,116.349998,2279200,110.79213
2014-05-30,116.290001,116.790001,115.779999,116.220001,3661800,110.668342
2014-06-02,116.410004,117.550003,116.199997,117.400002,2690700,111.791976
2014-06-03,118.0,118.220001,117.559998,117.82,5362600,112.191911
2014-06-04,117.900002,117.980003,116.82,117.139999,2778400,111.544393
2014-06-05,117.279999,118.400002,116.93,118.169998,2803300,112.525191
2014-06-06,118.43,118.900002,118.279999,118.900002,1958000,113.220323
2014-06-09,119.0,120.190002,118.480003,120.089996,3177100,114.353473
2014-06-10,119.690002,119.839996,118.559998,119.129997,2620100,113.439332
2014-06-11,118.599998,118.690002,117.860001,118.300003,2167200,112.648985
2014-06-12,117.849998,118.239998,116.559998,116.849998,2537500,111.268245
2014-06-13,116.919998,117.269997,116.300003,116.790001,1919700,111.211114
2014-06-16,116.529999,117.209999,116.199997,116.870003,1809700,111.287294
2014-06-17,116.370003,117.360001,116.199997,117.010002,2244000,111.420606
2014-06-18,117.089996,117.470001,115.93,117.230003,2896300,111.630098
2014-06-19,117.470001,117.739998,116.660004,117.580002,2256900,111.963378
2014-06-20,118.110001,118.279999,117.440002,117.989998,5249700,112.353789
2014-06-23,117.779999,117.93,116.709999,117.129997,2101000,111.534869
2014-06-24,116.690002,116.989998,115.650002,115.68,2770300,110.154136
2014-06-25,115.639999,116.339996,115.360001,116.120003,2467300,110.573121
2014-06-26,116.059998,116.220001,115.059998,115.75,2914100,110.220792
2014-06-27,115.730003,116.580002,115.480003,116.580002,9124000,111.011146
2014-06-30,116.389999,116.389999,115.199997,115.449997,3377200,109.93512
2014-07-01,115.970001,116.470001,115.5,115.93,3245300,110.392194
2014-07-02,115.980003,115.980003,114.699997,115.139999,3821500,109.639931
2014-07-03,115.519997,116.0,115.389999,115.529999,1746000,110.0113
2014-07-07,115.610001,115.800003,114.709999,115.099998,3779200,109.60184
2014-07-08,114.75,115.099998,113.949997,114.07,2861900,108.621043
2014-07-09,114.349998,114.5,113.379997,113.839996,3358400,108.402027
2014-07-10,112.790001,113.919998,112.440002,113.510002,3654800,108.087796
2014-07-11,113.800003,114.550003,113.540001,114.129997,3697600,108.678175
2014-07-14,114.980003,115.349998,114.669998,114.879997,3017400,109.392348
2014-07-15,115.160004,116.25,114.639999,114.839996,4488700,109.354258
2014-07-16,115.269997,115.269997,114.230003,114.360001,3503700,108.897191
2014-07-17,113.93,114.110001,112.720001,112.769997,4875600,107.383139
2014-07-18,113.010002,113.660004,112.790001,113.57,4244900,108.144927
2014-07-21,113.419998,113.5,112.57,112.980003,5187800,107.583114
2014-07-22,113.860001,114.0,109.110001,110.860001,10527200,105.564381
2014-07-23,110.650002,110.910004,109.550003,109.730003,6990800,104.488362
2014-07-24,110.0,110.190002,108.790001,108.949997,6811900,103.745615
2014-07-25,108.639999,109.199997,108.43,108.879997,4348900,103.678959
2014-07-28,109.010002,109.169998,108.080002,108.989998,5391400,103.783706
2014-07-29,108.809998,109.25,107.209999,107.330002,5480700,102.203005
2014-07-30,107.809998,108.150002,106.07,106.379997,5977500,101.298381
2014-07-31,105.699997,106.57,105.099998,105.150002,6528500,100.12714
2014-08-01,104.919998,105.809998,104.25,104.75,4731300,99.746246
2014-08-04,105.040001,105.339996,104.400002,105.050003,3982700,100.031918
2014-08-05,104.82,105.720001,104.480003,105.019997,5579300,100.003345
2014-08-06,104.25,104.550003,103.139999,103.790001,5408700,98.832105
2014-08-07,104.389999,104.57,103.739998,104.220001,4155700,99.241565
2014-08-08,104.669998,105.980003,104.120003,105.959999,4479800,100.898445
2014-08-11,106.57,106.849998,105.68,105.720001,3262600,100.669912
2014-08-12,105.349998,105.800003,104.769997,104.910004,4352900,99.898607
2014-08-13,104.779999,105.769997,104.779999,105.559998,3487700,101.086047
2014-08-14,105.550003,106.050003,105.5,105.769997,2327200,101.287145
2014-08-15,106.309998,106.360001,104.940002,105.629997,3106700,101.153079
2014-08-18,106.660004,108.120003,106.480003,108.089996,5036900,103.508816
2014-08-19,108.18,108.580002,107.690002,108.559998,3961600,103.958898
2014-08-20,108.599998,109.870003,108.559998,109.709999,4502200,105.060159
2014-08-21,110.0,110.220001,109.5,110.059998,2847600,105.395323
2014-08-22,109.790001,109.940002,109.239998,109.389999,2364900,104.753721
2014-08-25,109.68,110.150002,109.68,109.82,1732800,105.165497
2014-08-26,109.900002,110.169998,109.639999,109.68,2022500,105.031431
2014-08-27,110.199997,110.339996,108.870003,109.089996,2548100,104.466433
2014-08-28,108.800003,109.230003,108.279999,109.110001,2124200,104.48559
2014-08-29,109.110001,109.349998,107.709999,107.980003,4717300,103.403485
2014-09-02,108.260002,109.07,107.720001,109.040001,4142800,104.418557
2014-09-03,109.989998,110.0,108.82,109.199997,2629700,104.571772
2014-09-04,109.489998,109.650002,109.059998,109.220001,2856600,104.590928
2014-09-05,109.510002,109.510002,108.379997,108.699997,2793100,104.092963
2014-09-08,108.900002,108.940002,108.480003,108.599998,3785400,103.997203
2014-09-09,108.760002,108.980003,108.410004,108.669998,2114600,104.064236
2014-09-10,108.669998,109.220001,108.089996,108.5,2364600,103.901443
2014-09-11,108.279999,108.730003,108.050003,108.510002,2270600,103.911021
2014-09-12,108.209999,108.639999,107.949997,108.349998,2920400,103.757799
2014-09-15,108.279999,108.470001,107.75,108.32,2515000,103.729072
2014-09-16,107.830002,108.860001,107.290001,108.540001,3089800,103.939748
2014-09-17,108.660004,108.949997,107.620003,108.029999,4109000,103.451362
2014-09-18,107.410004,108.660004,107.410004,108.519997,3439700,103.920592
2014-09-19,109.099998,109.199997,108.160004,108.449997,5947500,103.853559
2014-09-22,108.029999,108.459999,106.370003,106.470001,4142300,101.957482
2014-09-23,106.480003,106.480003,105.040001,105.419998,3839100,100.951981
2014-09-24,105.629997,106.25,105.139999,106.07,3826800,101.574433
2014-09-25,106.0,106.059998,104.300003,104.489998,3936200,100.061397
2014-09-26,104.25,105.379997,104.25,105.239998,4076400,100.779609
2014-09-29,104.400002,105.489998,104.269997,105.080002,2896800,100.626395
2014-09-30,105.540001,106.209999,105.07,105.599998,5014100,101.124352
2014-10-01,105.199997,105.25,103.440002,103.839996,5864700,99.438944
2014-10-02,103.709999,103.970001,102.449997,103.239998,4034300,98.864375
2014-10-03,103.910004,104.580002,103.599998,104.419998,3044800,99.994364
2014-10-06,105.059998,105.540001,103.75,104.220001,2981900,99.802843
2014-10-07,103.839996,103.989998,101.379997,101.419998,5991500,97.121513
2014-10-08,101.699997,102.699997,100.690002,102.629997,6249400,98.280229
2014-10-09,102.25,102.709999,99.830002,99.940002,6739600,95.704244
2014-10-10,99.989998,100.769997,99.25,99.940002,6678100,95.704244
2014-10-13,100.050003,100.959999,99.220001,99.309998,5111200,95.10094
2014-10-14,99.709999,101.110001,99.580002,100.120003,4573000,95.876615
2014-10-15,99.059998,99.589996,97.300003,99.169998,7105000,94.966875
2014-10-16,98.160004,100.089996,97.949997,99.230003,6099100,95.024337
2014-10-17,100.300003,101.980003,100.239998,101.529999,7282000,97.226851
2014-10-20,101.419998,101.769997,100.970001,101.480003,6394300,97.178975
2014-10-21,104.120003,104.150002,100.68,101.980003,12554100,97.657783
2014-10-22,103.110001,103.110001,101.059998,101.18,6181400,96.891687
2014-10-23,102.870003,103.940002,102.459999,103.18,5691500,98.806921
2014-10-24,103.160004,103.870003,102.800003,103.82,3657900,99.419795
2014-10-27,103.790001,104.300003,103.489998,104.190002,2957500,99.774116
2014-10-28,104.959999,106.519997,104.860001,106.269997,4173500,101.765954
2014-10-29,106.720001,107.269997,105.419998,105.849998,4060700,101.363756
2014-10-30,105.209999,106.589996,104.699997,106.339996,2890400,101.832987
2014-10-31,107.830002,107.949997,106.980003,107.0,4461100,102.465017
2014-11-03,107.419998,107.5,106.029999,106.300003,4587600,101.794688
2014-11-04,107.0,107.290001,106.330002,106.879997,3992400,102.350101
2014-11-05,107.550003,108.440002,107.080002,107.93,6698900,103.355601
2014-11-06,107.900002,108.830002,107.779999,108.580002,3581300,103.978054
2014-11-07,108.489998,109.080002,107.949997,109.080002,3253500,104.456862
2014-11-10,109.050003,109.230003,108.669998,109.0,3523700,104.380251
2014-11-11,109.0,109.150002,108.029999,108.260002,2949500,103.671617
2014-11-12,107.669998,108.260002,107.360001,108.139999,3182500,104.124162
2014-11-13,108.32,108.970001,107.970001,108.139999,4211200,104.124162
2014-11-14,107.919998,108.419998,107.389999,107.449997,2935500,103.459783
2014-11-17,107.209999,107.730003,107.150002,107.370003,2394500,103.38276
2014-11-18,107.699997,109.089996,107.290001,108.800003,2679300,104.759656
2014-11-19,108.550003,108.82,108.209999,108.660004,2271200,104.624856
2014-11-20,108.0,108.860001,107.870003,108.82,2195700,104.77891
2014-11-21,110.169998,110.610001,109.970001,110.300003,3572100,106.203953
2014-11-24,108.959999,111.699997,108.410004,108.790001,9706400,104.750025
2014-11-25,110.089996,112.260002,109.699997,111.709999,8103100,107.561588
2014-11-26,111.790001,111.989998,109.839996,110.160004,5268800,106.069152
2014-11-28,110.639999,110.800003,109.919998,110.080002,2121500,105.992121
2014-12-01,109.059998,110.279999,108.699997,109.690002,3458800,105.616605
2014-12-02,109.830002,110.730003,109.489998,109.68,2747000,105.606974
2014-12-03,109.900002,111.419998,109.580002,110.989998,3411400,106.868324
2014-12-04,110.470001,111.220001,109.949997,111.209999,4602600,107.080156
2014-12-05,111.480003,111.650002,110.440002,111.290001,3021700,107.157186
2014-12-08,112.25,114.550003,111.519997,113.050003,6350200,108.85183
2014-12-09,112.230003,115.0,111.559998,114.989998,5888700,110.719782
2014-12-10,114.5,115.029999,113.349998,113.5,7863500,109.285116
2014-12-11,114.099998,114.860001,113.260002,114.040001,5286100,109.805064
2014-12-12,110.540001,113.660004,110.099998,112.150002,5867300,107.98525
2014-12-15,112.660004,113.449997,111.620003,111.910004,4597400,107.754165
2014-12-16,112.230003,114.699997,111.330002,113.230003,5139300,109.025146
2014-12-17,113.510002,114.339996,111.82,113.900002,5023600,109.670263
2014-12-18,115.150002,116.959999,114.5,116.959999,4740000,112.616626
2014-12-19,116.279999,117.190002,115.379997,115.589996,7871600,111.297499
2014-12-22,115.279999,117.199997,115.279999,117.139999,3058100,112.789942
2014-12-23,117.5,118.019997,116.919998,117.209999,2715900,112.857342
2014-12-24,117.660004,117.93,116.870003,116.910004,1017900,112.568487
2014-12-26,117.519997,117.800003,117.099998,117.239998,1596700,112.886227
2014-12-29,116.349998,117.339996,116.349998,116.860001,2490700,112.520341
2014-12-30,116.889999,116.889999,115.93,116.199997,2178000,111.884847
2014-12-31,116.599998,116.900002,114.959999,115.0,2363500,110.729413
2015-01-02,115.139999,115.639999,113.800003,115.040001,3140100,110.767928
2015-01-05,114.550003,115.459999,112.839996,113.120003,4765300,108.91923
2015-01-06,112.269997,113.040001,110.230003,111.519997,5772300,107.378641
2015-01-07,112.349998,113.339996,112.019997,112.730003,3102200,108.543714
2015-01-08,113.919998,115.0,113.300003,114.650002,3899900,110.392412
2015-01-09,114.93,115.129997,113.379997,114.019997,3816100,109.785802
2015-01-12,114.459999,114.75,113.019997,114.449997,5016200,110.199834
2015-01-13,115.529999,116.839996,113.5,114.339996,4196400,110.093919
2015-01-14,113.169998,114.169998,112.620003,113.519997,3508800,109.30437
2015-01-15,113.519997,114.690002,113.059998,113.519997,3170600,109.30437
2015-01-16,113.190002,116.339996,113.160004,116.150002,5773200,111.836708
2015-01-20,116.580002,117.730003,115.900002,117.529999,5466000,113.165459
2015-01-21,117.360001,119.300003,117.199997,119.029999,7177600,114.609755
2015-01-22,119.760002,120.68,118.760002,120.449997,6562900,115.977021
2015-01-23,120.370003,120.949997,119.93,119.980003,4298400,115.524481
2015-01-26,119.830002,119.919998,118.279999,118.75,5693900,114.340154
2015-01-27,116.5,120.360001,115.010002,119.160004,7328100,114.734932
2015-01-28,119.379997,119.379997,116.790001,116.919998,4341100,112.578111
2015-01-29,116.879997,117.029999,114.470001,116.449997,6328600,112.125563
2015-01-30,115.019997,116.230003,114.629997,114.779999,4623100,110.517581
2015-02-02,115.169998,116.699997,114.050003,116.580002,3516900,112.25074
2015-02-03,117.580002,119.519997,116.419998,118.889999,4491500,114.474955
2015-02-04,118.75,119.0,117.449997,117.790001,3208400,113.415805
2015-02-05,118.260002,120.360001,117.919998,120.110001,4687300,115.649651
2015-02-06,120.0,121.019997,119.379997,119.809998,2795900,115.360788
2015-02-09,119.440002,119.940002,118.910004,119.32,2560700,114.888987
2015-02-10,119.889999,120.220001,118.919998,119.400002,2560000,114.966018
2015-02-11,118.510002,119.059998,117.970001,118.690002,2707600,114.898253
2015-02-12,119.169998,119.959999,118.82,119.589996,2897000,115.769495
2015-02-13,119.339996,121.379997,119.339996,121.25,3802100,117.376468
2015-02-17,121.0,121.900002,120.57,121.32,3241200,117.444231
2015-02-18,121.32,122.660004,121.010002,121.989998,3475200,118.092825
2015-02-19,121.580002,123.0,121.580002,122.910004,3407000,118.98344
2015-02-20,122.989998,124.449997,122.0,124.110001,4062200,120.145101
2015-02-23,123.629997,124.160004,123.07,123.720001,2737300,119.767561
2015-02-24,123.419998,124.139999,122.989998,123.790001,2455400,119.835324
2015-02-25,123.849998,124.330002,122.949997,123.370003,2872900,119.428743
2015-02-26,123.32,123.550003,122.150002,122.669998,2498200,118.751102
2015-02-27,122.550003,122.849998,121.790001,121.910004,3085300,118.015386
2015-03-02,121.910004,123.5,121.550003,123.190002,2325900,119.254493
2015-03-03,121.980003,122.889999,121.110001,121.699997,3187500,117.812089
2015-03-04,121.25,121.389999,120.519997,121.040001,2123200,117.173177
2015-03-05,121.290001,121.489998,120.349998,120.790001,1928300,116.931164
2015-03-06,119.400002,120.360001,118.879997,119.43,3663100,115.614611
2015-03-09,119.290001,122.190002,119.290001,121.75,4127100,117.860494
2015-03-10,120.550003,120.980003,117.339996,117.400002,5583800,113.649464
2015-03-11,117.779999,118.910004,117.370003,118.339996,3747900,114.559429
2015-03-12,120.349998,121.470001,120.279999,121.239998,4907800,117.366785
2015-03-13,120.760002,121.599998,117.699997,118.739998,7361500,114.946652
2015-03-16,119.25,120.160004,119.029999,120.07,4674700,116.234164
2015-03-17,119.519997,120.129997,118.75,119.860001,3822800,116.030874
2015-03-18,119.279999,120.599998,117.25,120.309998,5280200,116.466495
2015-03-19,120.040001,120.309998,119.040001,119.379997,2880800,115.566205
2015-03-20,119.809998,120.400002,119.459999,119.459999,8207000,115.643651
2015-03-23,119.459999,119.690002,118.190002,118.68,4542800,114.888571
2015-03-24,119.040001,120.18,118.25,118.919998,4033800,115.120902
2015-03-25,119.199997,119.339996,116.389999,116.459999,4456500,112.739491
2015-03-26,115.959999,116.620003,115.019997,116.040001,4389700,112.332911
2015-03-27,116.139999,117.199997,116.050003,116.900002,2804000,113.165437
2015-03-30,117.68,119.230003,117.400002,118.830002,3000800,115.03378
2015-03-31,117.669998,118.150002,117.150002,117.199997,3525400,113.455849
2015-04-01,117.370003,117.480003,115.360001,115.919998,3426200,112.216742
2015-04-02,116.589996,117.68,115.989998,117.129997,4227300,113.388085
2015-04-06,115.93,118.709999,115.93,117.860001,2857300,114.094767
2015-04-07,117.760002,118.550003,117.449997,117.489998,2269100,113.736585
2015-04-08,117.709999,118.650002,117.059998,117.839996,2484100,114.075402
2015-04-09,117.699997,118.739998,117.18,117.879997,2088400,114.114125
2015-04-10,118.139999,118.940002,117.43,118.459999,2254700,114.675598
