Date,Open,High,Low,Close,Volume,Adj Close
2013-09-23,87.160004,87.860001,87.029999,87.040001,5480900,82.110675
2013-09-24,87.419998,88.519997,86.57,87.910004,5688300,82.931407
2013-09-25,87.830002,89.239998,87.510002,88.57,8082500,83.554026
2013-09-26,88.769997,89.25,88.43,88.830002,5042900,83.799303
2013-09-27,88.309998,89.099998,88.120003,88.82,4980100,83.789868
2013-09-30,87.489998,88.879997,87.160004,88.360001,5597200,83.35592
2013-10-01,87.989998,89.589996,87.980003,89.050003,5580200,84.006845
2013-10-02,89.0,89.900002,88.75,89.849998,7487100,84.761535
2013-10-03,89.629997,89.980003,89.0,89.440002,6618300,84.374758
2013-10-04,89.559998,90.470001,89.0,90.010002,3983600,84.912477
2013-10-07,89.279999,90.099998,89.010002,89.290001,4570100,84.233251
2013-10-08,89.330002,89.410004,87.839996,87.949997,5902800,82.969136
2013-10-09,87.949997,88.080002,86.300003,87.040001,6185100,82.110675
2013-10-10,87.970001,89.440002,87.900002,89.419998,6081800,84.355886
2013-10-11,89.050003,90.290001,88.519997,90.019997,5335400,84.921905
2013-10-14,89.330002,91.300003,89.239998,91.169998,5475000,86.006779
2013-10-15,90.540001,91.260002,89.629997,90.540001,6370800,85.41246
2013-10-16,90.93,92.400002,90.849998,92.18,9084500,86.959582
2013-10-17,91.830002,91.849998,90.709999,91.43,8871400,86.252056
2013-10-18,93.099998,94.879997,92.989998,93.989998,11240000,88.667074
2013-10-21,94.120003,94.910004,92.910004,93.480003,7325900,88.185962
2013-10-22,93.389999,94.900002,93.290001,94.459999,7692500,89.110458
2013-10-23,93.669998,93.75,92.620003,92.839996,7718600,87.5822
2013-10-24,92.809998,93.449997,92.309998,92.849998,4376500,87.591636
2013-10-25,92.470001,93.279999,92.410004,92.900002,4697700,87.638807
2013-10-28,92.709999,93.139999,92.120003,92.849998,4936700,87.591636
2013-10-29,93.239998,94.010002,92.889999,94.0,4078100,88.67651
2013-10-30,94.43,94.769997,93.360001,93.879997,5615900,88.563303
2013-10-31,93.879997,94.449997,93.269997,93.720001,5305400,88.412368
2013-11-01,93.949997,94.099998,92.129997,93.0,5907400,87.733142
2013-11-04,93.400002,93.720001,92.830002,93.510002,3841400,88.214262
2013-11-05,92.970001,93.110001,91.860001,92.389999,4892700,87.157688
2013-11-06,93.07,93.879997,92.599998,93.230003,4244300,87.95012
2013-11-07,93.650002,93.790001,91.839996,92.050003,5349000,86.836947
2013-11-08,91.870003,93.889999,91.809998,93.790001,6832400,88.478403
2013-11-11,93.779999,94.809998,93.510002,93.870003,3847200,88.553874
2013-11-12,93.470001,93.57,91.290001,91.989998,6598400,86.78034
2013-11-13,91.660004,93.099998,90.779999,93.080002,6008000,87.808614
2013-11-14,93.18,93.5,92.669998,93.309998,4226700,88.025584
2013-11-15,93.389999,93.870003,92.330002,92.980003,5056400,87.714278
2013-11-18,93.209999,93.300003,91.629997,92.019997,4352100,86.80864
2013-11-19,91.669998,92.199997,90.57,91.279999,6261800,86.11055
2013-11-20,91.940002,91.970001,90.309998,90.449997,5554300,85.327553
2013-11-21,90.809998,91.139999,90.389999,91.010002,5774700,85.855844
2013-11-22,91.309998,92.790001,91.0,92.730003,5274000,87.478437
2013-11-25,92.459999,92.699997,89.5,89.809998,7255000,84.723799
2013-11-26,89.870003,90.010002,88.900002,89.459999,6987200,84.393622
2013-11-27,89.32,89.489998,86.790001,87.949997,8571100,82.969136
2013-11-29,88.129997,89.660004,87.68,88.419998,4093900,83.412519
2013-12-02,88.639999,88.989998,87.339996,87.599998,4653800,82.93253
2013-12-03,87.160004,88.099998,86.379997,87.639999,5831900,82.9704
2013-12-04,87.370003,87.900002,86.5,87.279999,6694500,82.62958
2013-12-05,86.739998,87.910004,86.559998,86.870003,5986200,82.24143
2013-12-06,88.099998,88.529999,87.769997,88.150002,6102400,83.453228
2013-12-09,88.519997,88.519997,86.940002,88.029999,5066900,83.339619
2013-12-10,87.699997,88.099998,86.849998,87.010002,4867100,82.37397
2013-12-11,87.0,87.480003,85.900002,86.139999,5387500,81.550322
2013-12-12,86.230003,87.639999,85.970001,86.959999,5923400,82.326631
2013-12-13,87.379997,87.510002,85.849998,86.370003,6089300,81.76807
2013-12-16,86.989998,87.129997,86.150002,87.0,5083600,82.3645
2013-12-17,87.029999,87.519997,85.449997,85.540001,7275800,80.982292
2013-12-18,85.580002,87.309998,84.910004,87.260002,8990400,82.610649
2013-12-19,87.040001,87.080002,85.650002,86.470001,6374800,81.862741
2013-12-20,86.510002,87.760002,86.0,87.269997,9322500,82.620111
2013-12-23,87.879997,88.129997,87.269997,87.32,5214500,82.66745
2013-12-24,87.529999,88.5,87.370003,88.309998,1849900,83.604699
2013-12-26,88.480003,89.559998,88.400002,89.389999,3640400,84.627157
2013-12-27,89.540001,89.989998,89.050003,89.900002,3488600,85.109985
2013-12-30,89.970001,90.260002,89.139999,89.169998,4028500,84.418878
2013-12-31,89.5,90.209999,89.07,90.110001,3397400,85.308795
2014-01-02,89.480003,90.120003,88.610001,88.82,4958100,84.087528
2014-01-03,88.940002,89.349998,88.209999,88.349998,4212000,83.642569
2014-01-06,88.879997,88.919998,87.300003,88.019997,6370100,83.33015
2014-01-07,88.050003,88.459999,86.769997,87.510002,6423800,82.847329
2014-01-08,87.360001,87.660004,86.379997,86.980003,8527100,82.345569
2014-01-09,87.519997,87.650002,86.050003,86.480003,6559200,81.87221
2014-01-10,86.080002,88.199997,85.769997,88.169998,8417100,83.472159
2014-01-13,88.400002,88.540001,87.290001,87.459999,6824000,82.79999
2014-01-14,87.910004,88.93,87.370003,88.870003,5523900,84.134866
2014-01-15,88.910004,89.300003,87.900002,88.889999,6804700,84.153798
2014-01-16,88.879997,89.389999,88.139999,88.610001,6930700,83.888718
2014-01-17,89.809998,90.410004,88.0,90.209999,11923900,85.403466
2014-01-21,91.199997,92.110001,90.379997,91.089996,8312400,86.236575
2014-01-22,91.32,91.360001,90.279999,91.209999,5123800,86.350184
2014-01-23,90.639999,91.190002,89.980003,90.260002,6603500,85.450804
2014-01-24,89.230003,89.339996,87.82,88.150002,8402100,83.453228
2014-01-27,88.300003,88.620003,86.900002,87.910004,6073300,83.226018
2014-01-28,88.220001,88.519997,87.190002,87.760002,4677700,83.084008
2014-01-29,87.080002,87.519997,86.43,87.300003,6662400,82.648519
2014-01-30,87.900002,89.489998,87.889999,88.809998,5613700,84.078058
2014-01-31,87.870003,88.589996,87.300003,87.57,6337900,82.90413
2014-02-03,87.800003,88.0,85.889999,86.230003,7207100,81.63553
2014-02-04,86.349998,87.830002,86.209999,87.190002,6288000,82.544379
2014-02-05,87.150002,87.639999,86.0,86.160004,6650900,81.56926
2014-02-06,86.550003,88.769997,86.489998,88.510002,5384000,83.794047
2014-02-07,88.989998,89.739998,88.330002,89.5,5985000,84.731296
2014-02-10,89.459999,89.480003,88.389999,89.040001,5186900,84.295807
2014-02-11,89.029999,90.650002,89.010002,90.370003,5925100,85.554944
2014-02-12,90.419998,91.059998,89.959999,90.029999,4285000,85.233056
2014-02-13,89.550003,90.709999,89.150002,90.260002,5060900,85.450804
2014-02-14,90.059998,91.190002,89.949997,90.449997,4661800,86.011853
2014-02-18,90.459999,90.769997,89.699997,90.629997,5336000,86.183021
2014-02-19,90.279999,91.68,90.279999,90.480003,5990400,86.040387
2014-02-20,90.410004,91.129997,90.300003,91.029999,4917000,86.563395
2014-02-21,91.25,91.480003,90.059998,90.07,6322800,85.650501
2014-02-24,90.419998,93.669998,90.389999,92.720001,8868900,88.170474
2014-02-25,92.239998,92.75,91.440002,92.559998,5254300,88.018321
2014-02-26,93.290001,93.470001,92.110001,92.349998,4337700,87.818626
2014-02-27,91.980003,92.699997,91.480003,92.57,3947400,88.027833
2014-02-28,93.169998,93.839996,92.669998,93.0,5966900,88.436734
2014-03-03,92.260002,92.879997,90.599998,91.260002,7741200,86.782113
2014-03-04,92.5,93.010002,91.879997,92.489998,6768400,87.951756
2014-03-05,92.139999,92.599998,91.580002,92.010002,3995800,87.495313
2014-03-06,92.230003,93.059998,91.889999,92.75,4612000,88.199001
2014-03-07,93.230003,93.349998,92.5,92.980003,4690300,88.417718
2014-03-10,92.669998,93.0,92.059998,92.870003,3301800,88.313115
2014-03-11,93.279999,93.620003,91.559998,91.949997,5301500,87.438252
2014-03-12,91.190002,91.410004,90.389999,91.169998,4992700,86.696525
2014-03-13,91.57,91.730003,89.599998,90.269997,6466500,85.840685
2014-03-14,90.209999,90.589996,88.879997,89.089996,7657300,84.718584
2014-03-17,89.150002,89.970001,89.150002,89.779999,8924900,85.37473
2014-03-18,90.199997,90.989998,89.949997,90.5,4377000,86.059402
2014-03-19,90.580002,91.099998,89.860001,90.360001,4160200,85.926272
2014-03-20,90.349998,91.440002,89.910004,91.110001,4289500,86.639472
2014-03-21,91.910004,93.400002,90.949997,92.669998,11148800,88.122924
2014-03-24,93.099998,94.800003,93.019997,93.230003,7381600,88.655452
2014-03-25,94.489998,95.879997,94.410004,95.559998,9651800,90.871119
2014-03-26,95.839996,96.43,95.360001,95.43,6515700,90.7475
2014-03-27,95.410004,97.43,95.25,96.489998,7174100,91.755487
2014-03-28,96.690002,98.449997,96.489998,97.57,7801000,92.782496
2014-03-31,97.830002,98.279999,97.220001,97.5,5278100,92.715931
2014-04-01,97.190002,98.160004,97.129997,97.959999,4185300,93.153359
2014-04-02,98.07,98.410004,97.580002,97.690002,4997600,92.89661
2014-04-03,97.980003,98.709999,97.790001,98.07,4499100,93.257962
2014-04-04,98.239998,99.690002,97.809998,98.029999,8265600,93.219924
2014-04-07,97.919998,98.529999,97.550003,97.599998,7552900,92.811022
2014-04-08,97.419998,98.690002,97.360001,98.440002,6689200,93.60981
2014-04-09,98.559998,99.160004,97.559998,99.019997,5434000,94.161345
2014-04-10,98.889999,99.449997,97.160004,97.32,5482500,92.544762
2014-04-11,96.919998,97.540001,96.660004,97.099998,5563900,92.335556
2014-04-14,97.849998,99.330002,97.709999,98.480003,6203500,93.647848
2014-04-15,98.480003,100.5,98.120003,100.110001,8585700,95.197865
2014-04-16,100.519997,101.059998,100.050003,100.940002,6955500,95.987141
2014-04-17,101.580002,101.870003,99.220001,99.910004,10169700,95.007682
2014-04-21,100.330002,102.089996,99.910004,101.800003,7005300,96.804944
2014-04-22,101.309998,102.660004,100.900002,102.029999,6939500,97.023654
2014-04-23,102.019997,102.800003,101.769997,102.209999,5547200,97.194822
2014-04-24,102.059998,102.620003,101.519997,101.800003,5168700,96.804944
2014-04-25,101.57,102.150002,101.120003,101.75,6998500,96.757394
2014-04-28,102.129997,102.269997,100.360001,101.290001,6183500,96.319966
2014-04-29,101.839996,103.580002,101.339996,101.389999,7020600,96.415058
2014-04-30,101.230003,101.910004,100.849998,101.550003,5426900,96.567211
2014-05-01,101.580002,101.779999,100.57,100.800003,4174900,95.854011
2014-05-02,101.389999,101.720001,100.709999,101.029999,4471200,96.072722
2014-05-05,100.650002,101.669998,100.489998,101.099998,3112000,96.139287
2014-05-06,101.050003,101.5,100.620003,101.0,4681300,96.044195
2014-05-07,101.279999,102.080002,100.809998,101.879997,4075200,96.881013
2014-05-08,101.839996,102.120003,100.169998,100.279999,4374900,95.359522
2014-05-09,100.269997,100.519997,99.68,100.220001,4659700,95.302469
2014-05-12,100.650002,100.769997,99.93,100.290001,4071200,95.369034
2014-05-13,100.279999,100.82,99.760002,100.25,4518200,95.330995
2014-05-14,100.260002,101.230003,100.260002,100.739998,5134100,95.79695
2014-05-15,100.360001,100.360001,98.339996,99.5,6593900,94.617796
2014-05-16,99.199997,99.830002,98.5,99.589996,4965100,94.703376
2014-05-19,99.370003,100.440002,99.260002,100.290001,4095900,95.369034
2014-05-20,100.029999,100.919998,99.970001,100.389999,3904100,95.464125
2014-05-21,100.839996,101.739998,100.809998,101.580002,4114200,96.595737
2014-05-22,101.449997,101.959999,101.209999,101.599998,3757800,96.614753
2014-05-23,101.599998,101.900002,101.050003,101.389999,4463200,96.415058
2014-05-27,101.910004,102.339996,101.5,102.160004,3660300,97.14728
2014-05-28,102.400002,102.510002,101.019997,101.870003,3660000,96.871509
2014-05-29,102.339996,104.120003,102.300003,103.860001,4792000,98.763863
2014-05-30,103.690002,104.209999,103.199997,104.040001,4666500,98.935031
2014-06-02,104.07,104.68,103.209999,103.910004,3748000,99.192772
2014-06-03,103.93,103.959999,102.919998,103.849998,3503900,99.135491
2014-06-04,103.519997,103.800003,102.910004,103.720001,4815100,99.011395
2014-06-05,103.639999,104.099998,103.160004,103.910004,4055600,99.192772
2014-06-06,104.459999,105.989998,104.139999,105.989998,6205600,101.17834
2014-06-09,105.949997,106.949997,105.519997,106.720001,5692300,101.875203
2014-06-10,106.209999,107.209999,106.129997,106.529999,4148000,101.693826
2014-06-11,106.260002,107.010002,106.0,106.540001,3199100,101.703374
2014-06-12,106.839996,108.080002,106.139999,106.330002,5847600,101.502909
2014-06-13,106.900002,108.269997,106.019997,108.25,4749000,103.335744
2014-06-16,107.800003,107.879997,106.629997,107.050003,4126700,102.190224
2014-06-17,106.660004,107.190002,106.010002,106.099998,4321500,101.283347
2014-06-18,106.089996,107.169998,105.440002,107.080002,6129400,102.218861
2014-06-19,107.150002,107.989998,106.769997,107.599998,5892900,102.715251
2014-06-20,108.040001,109.75,107.849998,108.830002,8860300,103.889416
2014-06-23,109.290001,109.419998,108.419998,108.900002,4284100,103.956237
2014-06-24,108.849998,109.5,106.779999,106.980003,5762000,102.123402
2014-06-25,106.849998,114.440002,106.849998,113.849998,17541800,108.681518
2014-06-26,114.919998,117.559998,114.699997,116.120003,14230400,110.84847
2014-06-27,115.940002,117.800003,115.25,117.800003,7830900,112.452203
2014-06-30,117.489998,118.129997,117.029999,117.949997,6529400,112.595388
2014-07-01,118.300003,118.760002,117.349998,117.849998,6644900,112.499929
2014-07-02,117.980003,118.25,117.190002,117.730003,4321100,112.385381
2014-07-03,117.739998,117.940002,116.379997,117.5,3574000,112.165819
2014-07-07,117.339996,117.629997,116.709999,117.43,4887400,112.098998
2014-07-08,117.050003,117.349998,116.239998,116.75,6460900,111.449867
2014-07-09,117.269997,117.32,116.139999,116.959999,6769500,111.650333
2014-07-10,115.839996,116.379997,114.800003,115.400002,5112800,110.161155
2014-07-11,115.309998,115.459999,114.129997,114.699997,4831900,109.492929
2014-07-14,114.82,116.059998,114.730003,115.940002,5160000,110.676641
2014-07-15,114.449997,115.760002,113.550003,114.459999,6472400,109.263826
2014-07-16,115.0,115.900002,114.309998,115.879997,5303200,110.61936
2014-07-17,115.650002,115.650002,114.0,114.639999,5348000,109.435655
2014-07-18,113.5,113.650002,110.769997,112.360001,9057900,107.259162
2014-07-21,112.379997,113.970001,112.360001,113.040001,4427800,107.908292
2014-07-22,113.739998,114.150002,113.260002,113.410004,4174100,108.261498
2014-07-23,113.589996,113.589996,111.93,112.110001,4745400,107.020511
2014-07-24,112.300003,113.290001,112.220001,113.099998,4750600,107.965566
2014-07-25,112.75,112.900002,111.669998,111.779999,5837300,106.705491
2014-07-28,111.93,112.269997,110.900002,111.889999,4811000,106.810498
2014-07-29,112.199997,112.610001,111.120003,111.120003,3981800,106.075457
2014-07-30,111.529999,111.970001,109.860001,110.269997,5750400,105.264039
2014-07-31,109.580002,109.93,107.940002,108.389999,7561900,103.469388
2014-08-01,107.860001,109.089996,106.839996,107.949997,6045800,103.049361
2014-08-04,108.040001,110.050003,107.519997,109.669998,5759800,104.691278
2014-08-05,108.889999,108.970001,106.349998,107.080002,6946200,102.218861
2014-08-06,106.440002,108.900002,106.300003,107.57,5352900,102.686614
2014-08-07,107.970001,108.620003,106.599998,107.010002,4653100,102.152039
2014-08-08,107.25,108.480003,107.199997,108.379997,4168900,103.45984
2014-08-11,108.970001,110.349998,108.519997,109.209999,5354100,104.252162
2014-08-12,108.949997,109.309998,107.519997,107.870003,4625000,102.972998
2014-08-13,108.690002,109.239998,107.419998,107.620003,4294700,102.734347
2014-08-14,107.959999,108.410004,105.550003,105.910004,5857600,101.101977
2014-08-15,106.300003,106.879997,105.389999,106.529999,5322500,101.693826
2014-08-18,109.260002,109.489998,107.540001,108.139999,7806500,103.230737
2014-08-19,109.07,109.650002,108.370003,109.419998,6228900,104.452628
2014-08-20,109.860001,110.029999,108.709999,109.849998,4627300,104.863107
2014-08-21,109.959999,109.989998,108.900002,109.440002,4642900,104.471724
2014-08-22,109.059998,109.709999,108.059998,109.029999,4162600,104.080333
2014-08-25,109.669998,110.5,109.330002,110.220001,4497400,105.216313
2014-08-26,110.75,111.879997,110.68,111.019997,4827000,105.979991
2014-08-27,111.480003,112.0,110.519997,111.040001,4339700,105.999087
2014-08-28,110.839996,110.839996,110.010002,110.160004,3515800,105.159039
2014-08-29,110.290001,110.379997,109.169998,109.639999,4594700,105.044066
2014-09-02,109.629997,109.660004,107.519997,108.059998,6242700,103.530296
2014-09-03,109.25,109.93,108.110001,108.169998,4598900,103.635685
2014-09-04,108.239998,108.269997,105.089996,105.639999,7410500,101.21174
2014-09-05,106.029999,106.790001,104.889999,106.760002,5971700,102.284794
2014-09-08,105.919998,105.989998,103.769997,104.489998,7000000,100.109945
2014-09-09,104.669998,105.419998,103.260002,103.970001,6221300,99.611745
2014-09-10,104.07,104.43,102.75,104.269997,5709500,99.899166
2014-09-11,103.220001,104.900002,103.0,104.449997,5823100,100.071621
2014-09-12,103.730003,104.080002,102.089996,102.220001,7383100,97.935103
2014-09-15,102.029999,103.599998,101.849998,103.050003,5737800,98.730312
2014-09-16,102.870003,105.849998,102.860001,104.959999,6676400,100.560244
2014-09-17,105.410004,105.82,103.099998,103.309998,8185000,98.979408
2014-09-18,103.779999,104.940002,103.32,104.470001,6514100,100.090786
2014-09-19,104.57,105.18,103.209999,103.209999,9520200,98.883601
2014-09-22,103.239998,103.239998,101.239998,101.720001,5644100,97.456062
2014-09-23,101.809998,103.07,101.25,102.089996,4969000,97.810547
2014-09-24,102.209999,102.779999,100.300003,102.07,6742900,97.791389
2014-09-25,103.389999,103.43,100.370003,101.010002,7353300,96.775825
2014-09-26,101.349998,103.620003,100.849998,103.459999,6353800,99.123122
2014-09-29,102.25,103.639999,101.620003,103.279999,7040600,98.950667
2014-09-30,103.629997,104.379997,101.32,101.690002,8082800,97.427321
2014-10-01,101.410004,102.400002,98.379997,98.849998,8674100,94.706365
2014-10-02,98.139999,98.449997,96.800003,97.779999,10864100,93.681218
2014-10-03,98.239998,98.449997,96.550003,97.900002,6807000,93.79619
2014-10-06,98.379997,99.82,97.629997,98.559998,6058800,94.42852
2014-10-07,98.18,100.18,97.550003,98.230003,9573500,94.112359
2014-10-08,97.699997,98.529999,95.75,98.440002,10521000,94.313555
2014-10-09,97.959999,97.970001,94.699997,94.919998,14844800,90.941104
2014-10-10,94.099998,94.970001,92.07,93.07,13965100,89.168655
2014-10-13,92.830002,94.230003,90.739998,90.93,13965300,87.11836
2014-10-14,91.099998,92.519997,88.209999,88.959999,14772500,85.230939
2014-10-15,87.900002,89.779999,86.199997,89.209999,18304100,85.470459
2014-10-16,86.75,91.220001,86.0,90.639999,15422000,86.840516
2014-10-17,97.309998,98.440002,93.080002,93.970001,17948500,90.030929
2014-10-20,94.519997,94.940002,93.75,94.599998,8209900,90.634518
2014-10-21,96.959999,97.75,95.669998,97.75,9180700,93.652477
2014-10-22,98.18,98.660004,95.93,95.989998,8312300,91.966251
2014-10-23,98.209999,99.400002,97.07,98.260002,7767700,94.1411
2014-10-24,98.199997,98.199997,96.279999,97.239998,7489500,93.163853
2014-10-27,95.309998,95.309998,92.449997,93.519997,15256800,89.599788
2014-10-28,94.230003,96.75,93.540001,96.510002,8307400,92.464458
2014-10-29,97.870003,98.660004,96.449997,97.410004,7375200,93.326732
2014-10-30,96.879997,97.910004,96.029999,97.620003,5104000,93.527929
2014-10-31,96.800003,98.800003,96.540001,98.660004,8293900,94.524334
2014-11-03,98.019997,99.18,96.160004,96.519997,7732700,92.474033
2014-11-04,95.519997,95.519997,93.440002,94.160004,9568200,90.212967
2014-11-05,94.580002,97.150002,94.150002,96.639999,7443600,92.589006
2014-11-06,95.5,97.080002,94.099998,96.980003,9507500,92.914757
2014-11-07,97.389999,99.93,97.269997,98.730003,7826000,94.5914
2014-11-10,99.449997,100.540001,98.18,98.290001,7972900,94.169842
2014-11-11,98.370003,98.489998,96.75,98.360001,6111500,94.236907
2014-11-12,97.75,99.690002,97.239998,97.43,6679000,93.345891
2014-11-13,96.610001,97.470001,92.720001,94.849998,18116000,90.874039
2014-11-14,96.260002,96.849998,94.419998,95.32,11825000,91.324338
2014-11-17,95.25,96.5,94.940002,95.629997,8499600,91.621341
2014-11-18,96.669998,96.669998,94.949997,95.279999,5971400,91.286014
2014-11-19,95.120003,95.75,93.93,95.0,6553200,91.017752
2014-11-20,95.0,96.25,94.660004,96.139999,8198700,92.109965
2014-11-21,98.080002,98.75,96.800003,97.870003,9293500,93.767449
2014-11-24,98.709999,99.209999,97.970001,98.449997,10324700,94.323131
2014-11-25,98.809998,99.019997,95.050003,95.199997,10729600,91.209366
2014-11-26,94.830002,94.910004,92.300003,92.809998,9882600,88.919551
2014-11-28,86.300003,86.68,83.25,85.949997,18876100,82.347111
2014-12-01,84.529999,85.82,82.660004,84.839996,18083200,81.663693
2014-12-02,85.059998,86.099998,83.830002,85.220001,13740300,82.029471
2014-12-03,85.769997,87.169998,85.099998,86.760002,11464800,83.511816
2014-12-04,86.080002,88.160004,85.400002,87.43,9000100,84.15673
2014-12-05,87.209999,88.160004,86.0,87.160004,8983600,83.896842
2014-12-08,86.040001,86.18,83.910004,84.209999,11306800,81.057282
2014-12-09,83.309998,85.529999,82.900002,85.470001,10595600,82.270111
2014-12-10,83.989998,84.059998,82.129997,83.169998,11166500,80.056217
2014-12-11,82.949997,85.199997,82.75,83.010002,12332600,79.902211
2014-12-12,82.050003,82.849998,79.730003,80.0,17708800,77.0049
2014-12-15,80.239998,81.830002,79.839996,79.900002,11164500,76.908645
2014-12-16,78.870003,83.410004,78.470001,80.190002,16034600,77.187789
2014-12-17,81.169998,84.43,80.25,82.879997,13900600,79.777074
2014-12-18,85.25,85.519997,82.07,84.230003,13255300,81.076537
2014-12-19,84.309998,87.720001,84.019997,87.519997,15493800,84.243357
2014-12-22,87.339996,87.800003,85.900002,86.75,10563800,83.502188
2014-12-23,87.099998,87.690002,86.260002,87.32,8377900,84.050848
2014-12-24,86.760002,87.639999,85.599998,87.059998,3624100,83.80058
2014-12-26,87.550003,88.029999,86.519997,87.129997,4835500,83.867959
2014-12-29,87.400002,88.089996,86.559998,87.349998,5872800,84.079724
2014-12-30,87.059998,87.199997,86.050003,86.440002,6116200,83.203797
2014-12-31,85.720001,86.43,84.800003,85.410004,5346800,82.21236
2015-01-02,84.809998,86.199997,84.620003,85.669998,5500800,82.462621
2015-01-05,84.400002,84.400002,82.589996,83.349998,10039400,80.229479
2015-01-06,82.940002,83.360001,80.660004,81.720001,9758400,78.660507
2015-01-07,82.550003,82.660004,80.529999,81.709999,7951600,78.650879
2015-01-08,82.489998,83.290001,81.940002,82.699997,7911600,79.603812
2015-01-09,83.279999,83.370003,80.580002,81.220001,7649800,78.179226
2015-01-12,79.129997,79.129997,76.730003,78.050003,13257100,75.127908
2015-01-13,78.0,79.0,77.029999,77.779999,11931600,74.868013
2015-01-14,75.989998,78.559998,75.599998,78.389999,12226700,75.455176
2015-01-15,78.739998,79.160004,76.43,76.629997,10918900,73.761066
2015-01-16,77.480003,81.519997,77.470001,81.330002,17587500,78.285108
2015-01-20,80.379997,80.940002,78.900002,80.480003,10948600,77.466933
2015-01-21,80.419998,82.639999,79.599998,82.209999,9178800,79.132159
2015-01-22,82.940002,83.120003,80.709999,82.139999,9040000,79.06478
2015-01-23,81.93,83.199997,81.599998,82.0,8032800,78.930022
2015-01-26,82.059998,84.099998,81.550003,83.68,7060500,80.547126
2015-01-27,82.720001,85.0,82.720001,84.550003,7332800,81.384557
2015-01-28,84.199997,84.239998,80.529999,80.75,10041700,77.726821
2015-01-29,81.160004,82.059998,79.519997,81.900002,9037300,78.833768
2015-01-30,81.339996,83.82,80.769997,82.389999,9947200,79.305421
2015-02-02,83.989998,84.75,82.5,84.639999,9426800,81.471184
2015-02-03,85.989998,88.080002,85.870003,87.080002,15913300,83.819835
2015-02-04,85.75,85.870003,83.639999,84.550003,12071700,81.384557
2015-02-05,85.639999,86.440002,84.910004,85.919998,7749700,82.703261
2015-02-06,86.82,87.419998,85.800003,86.160004,8530800,82.934281
2015-02-09,86.160004,86.870003,85.529999,85.82,7614600,83.089187
2015-02-10,85.779999,86.099998,84.029999,85.220001,7217600,82.508281
2015-02-11,83.900002,85.330002,83.5,84.730003,6630800,82.033875
2015-02-12,86.160004,87.400002,85.480003,85.959999,6561100,83.224731
2015-02-13,87.370003,88.529999,86.959999,88.379997,7562900,85.567725
2015-02-17,88.43,89.0,87.279999,88.889999,7958300,86.061498
2015-02-18,88.120003,88.330002,87.349998,87.739998,7182100,84.94809
2015-02-19,85.239998,87.580002,85.120003,86.980003,6764800,84.212279
2015-02-20,86.669998,87.239998,85.25,85.879997,8123200,83.147275
2015-02-23,84.790001,86.190002,84.389999,85.540001,6033800,82.818098
2015-02-24,86.589996,86.730003,84.529999,85.309998,8430700,82.595413
2015-02-25,85.389999,85.639999,84.550003,85.209999,5597000,82.498597
2015-02-26,84.480003,84.620003,83.269997,83.889999,8485400,81.2206
2015-02-27,83.970001,84.760002,83.970001,84.160004,7836000,81.482012
2015-03-02,83.690002,84.860001,83.160004,84.620003,7725600,81.927374
2015-03-03,84.860001,85.5,83.970001,84.910004,6774800,82.208147
2015-03-04,85.059998,85.290001,83.760002,85.139999,8229900,82.430824
2015-03-05,84.339996,85.080002,83.919998,84.82,5798200,82.121007
2015-03-06,84.019997,84.480003,82.900002,83.110001,9674500,80.465421
2015-03-09,82.870003,83.389999,82.050003,82.360001,6296400,79.739286
2015-03-10,81.32,82.449997,81.239998,81.309998,8140600,78.722694
2015-03-11,81.440002,81.919998,81.139999,81.269997,6157000,78.683966
2015-03-12,81.459999,81.639999,80.769997,80.940002,7630200,78.364472
2015-03-13,80.239998,80.900002,79.669998,80.419998,8836700,77.861015
2015-03-16,79.910004,81.400002,79.669998,81.260002,8265500,78.67429
2015-03-17,80.349998,81.089996,79.989998,80.470001,7954600,77.909427
2015-03-18,80.059998,82.660004,79.389999,82.050003,11542100,79.439152
2015-03-19,80.730003,81.900002,80.610001,81.010002,8425600,78.432245
2015-03-20,81.610001,83.18,81.540001,82.370003,14383800,79.74897
2015-03-23,82.489998,83.57,82.0,82.0,8932100,79.390741
2015-03-24,81.900002,82.510002,81.660004,81.849998,6446100,79.245512
2015-03-25,82.650002,84.120003,82.32,83.290001,8243100,80.639693
2015-03-26,84.0,84.599998,82.760002,83.160004,8150500,80.513833
2015-03-27,83.010002,83.470001,82.32,83.309998,5729100,80.659054
2015-03-30,83.879997,84.730003,83.410004,84.480003,6537900,81.79183
2015-03-31,83.720001,84.260002,83.349998,83.440002,7304700,80.784922
2015-04-01,84.0,84.800003,83.599998,84.279999,7808400,81.598189
2015-04-02,84.089996,85.43,83.889999,84.389999,6039400,81.70469
2015-04-06,84.959999,87.040001,84.809998,85.910004,8092500,83.176327
2015-04-07,86.139999,86.989998,85.25,86.269997,7175700,83.524865
2015-04-08,86.559998,87.080002,85.260002,86.120003,8739200,83.379644
2015-04-09,86.379997,88.93,86.260002,88.449997,9207300,85.635497
2015-04-10,88.779999,89.370003,88.199997,89.110001,7315700,86.274499
2015-04-13,88.980003,89.300003,87.760002,88.019997,7936900,85.219179
2015-04-14,88.589996,89.339996,88.349998,88.800003,12053100,85.974366
2015-04-15,89.459999,92.0,88.900002,92.0,13207800,89.072538
