Date,Open,High,Low,Close,Volume,Adj Close
2013-09-04,92.449998,92.709992,91.439998,92.489992,1573400,81.536266
2013-09-05,92.389999,92.449998,91.59999,92.269992,1366000,81.342321
2013-09-06,92.519992,93.589991,91.999996,93.059993,1620400,82.038761
2013-09-09,93.030001,93.609996,92.800007,93.609996,1603200,82.523627
2013-09-10,94.100001,94.519995,93.279993,93.899998,1331700,82.779283
2013-09-11,93.690001,94.589989,93.230004,94.559998,1319800,83.361118
2013-09-12,94.57,95.45,94.389994,94.849999,1413800,83.616774
2013-09-13,95.159998,95.919991,95.040007,95.690004,1226200,84.357296
2013-09-16,96.549999,96.949996,96.199998,96.43,1133200,85.009653
2013-09-17,96.440003,96.87,96.030003,96.359991,1043000,84.947935
2013-09-18,96.400001,97.730002,96.050008,97.709997,1473400,86.138058
2013-09-19,97.910008,97.980002,96.68,97.199996,1580800,85.688457
2013-09-20,97.089992,97.199996,96.190003,96.199998,1747700,84.80689
2013-09-23,96.159996,96.279994,95.260007,95.789998,1250000,84.445447
2013-09-24,95.749996,96.010006,95.300001,95.370003,1313300,84.075193
2013-09-25,95.669999,96.099997,94.599992,94.690007,1736400,83.47573
2013-09-26,94.910006,95.529996,94.749998,95.460002,956100,84.154533
2013-09-27,95.169993,95.339996,94.089998,94.79,1031500,83.563881
2013-09-30,94.399997,94.890001,93.78,94.219999,1852000,83.061386
2013-10-01,93.48999,94.619997,93.419996,94.379992,1424800,83.20243
2013-10-02,94.230002,94.269996,93.199996,94.259993,1519000,83.096644
2013-10-03,94.259993,94.730001,93.309992,94.439999,1844300,83.255331
2013-10-04,94.379992,94.79,94.029991,94.259993,1233500,83.096644
2013-10-07,93.809991,94.649996,93.550005,93.859996,1027300,82.744018
2013-10-08,93.509995,94.120006,93.12,93.190002,2100600,82.153373
2013-10-09,93.550005,94.999997,93.199996,94.279999,2147200,83.114279
2013-10-10,94.989995,95.939996,94.57,95.929993,1299900,84.568863
2013-10-11,95.849997,97.010004,95.300001,96.949996,1237600,85.468065
2013-10-14,96.449997,96.970001,96.220003,96.959999,1548400,85.476883
2013-10-15,96.910002,96.970001,96.340001,96.549999,1358800,85.11544
2013-10-16,97.029993,98.399996,96.859998,97.999999,1598800,86.393715
2013-10-17,97.649998,99.240002,97.540002,99.040007,1516100,87.310553
2013-10-18,99.629997,99.629997,98.489995,99.179995,1871900,87.433962
2013-10-21,98.829994,98.879998,97.999999,98.829994,1994800,87.125412
2013-10-22,102.430004,103.480006,100.829997,102.969997,3764700,90.775108
2013-10-23,102.219998,105.320001,102.189999,104.959998,3020000,92.529431
2013-10-24,104.720001,105.049997,104.169997,104.209999,1853200,91.868256
2013-10-25,104.000002,105.559998,103.620002,105.510001,1517600,93.014296
2013-10-28,105.510001,107.839993,105.269997,107.309994,2523200,94.601114
2013-10-29,107.419998,108.209999,107.010006,108.169997,2294300,95.359265
2013-10-30,108.330005,108.56,107.010006,107.899992,1760800,95.121237
2013-10-31,107.889998,108.389997,107.149994,108.000002,1436800,95.209402
2013-11-01,107.870001,108.289995,107.269992,108.010004,1594100,95.21822
2013-11-04,108.049998,108.880001,107.539997,108.849993,1292300,95.958728
2013-11-05,108.540003,109.039994,108.049998,108.809991,1039800,95.923464
2013-11-06,108.959997,109.719998,108.34,109.629999,1290500,96.646357
2013-11-07,109.660007,109.680004,107.729997,107.879995,1648100,95.103608
2013-11-08,107.879995,108.100003,106.719997,108.029993,1732600,95.235842
2013-11-11,108.029993,108.75,107.829998,107.959999,952500,95.174138
2013-11-12,107.889998,108.399999,107.469995,108.209999,1270400,95.394529
2013-11-13,107.74,108.849993,107.570004,108.839991,1223200,95.94991
2013-11-14,109.100001,109.910006,108.849993,109.709996,1340500,96.716879
2013-11-15,111.540004,111.679992,108.279993,109.259993,3462800,96.320171
2013-11-18,108.999999,109.439999,107.589994,108.000002,2644900,95.209402
2013-11-19,107.74,108.15,107.389999,107.879995,2055800,95.103608
2013-11-20,107.839993,108.869998,107.570004,107.819996,1314000,95.050715
2013-11-21,108.049998,108.53,107.709992,107.919997,4902600,95.138873
2013-11-22,107.74,109.290001,107.74,108.999999,6736500,96.090969
2013-11-25,108.989997,109.369997,108.160002,108.359997,1075400,95.526763
2013-11-26,108.440001,108.890004,108.129995,108.129995,1770100,95.324
2013-11-27,108.220001,108.389997,107.509997,108.220001,1262200,95.403347
2013-11-29,108.249993,109.540001,108.139997,109.16,1545200,96.23202
2013-12-02,108.859996,109.399997,107.039998,107.149994,2423100,94.460062
2013-12-03,106.589996,106.739994,105.510001,106.480008,3130400,93.869423
2013-12-04,105.0,105.129993,104.039996,104.199997,2809800,92.563581
2013-12-05,104.029994,104.299998,103.419999,103.900001,2164100,92.297086
2013-12-06,104.750001,105.599992,104.730003,105.579995,1930300,93.789469
2013-12-09,105.85,106.23,105.379992,105.829995,1345300,94.011551
2013-12-10,105.419995,105.499999,104.580005,104.909993,1690200,93.194289
2013-12-11,105.160001,106.169993,104.97,105.379992,1721300,93.611802
2013-12-12,105.120006,105.259994,103.74,103.829999,1617000,92.234902
2013-12-13,104.019991,104.34,103.359992,103.91999,1031800,92.314843
2013-12-16,104.389997,104.890004,103.849996,104.029994,1505400,92.412563
2013-12-17,103.780002,103.99,102.529997,102.749997,1846000,91.275508
2013-12-18,103.250004,105.179998,102.709995,105.139996,1855800,93.398606
2013-12-19,104.329998,105.079996,104.039996,104.379995,1619400,92.723478
2013-12-20,104.669988,105.609995,104.169997,105.179998,2106500,93.434141
2013-12-23,105.290002,105.389995,104.429999,104.540003,1124900,92.865617
2013-12-24,104.699996,105.179998,104.449988,104.790003,403400,93.087698
2013-12-26,104.800005,105.129993,104.410002,104.989997,670600,93.265359
2013-12-27,105.22,105.800003,105.0,105.100001,698100,93.363078
2013-12-30,105.100001,105.969998,104.949995,105.929996,1049700,94.100384
2013-12-31,105.730001,105.739996,104.160011,104.459991,1377800,92.79454
2014-01-02,104.320003,104.62,103.519992,103.839994,1494500,92.24378
2014-01-03,104.310001,104.919996,103.949997,104.350003,1402000,92.696835
2014-01-06,104.78,105.309999,104.089993,104.360005,1647400,92.705721
2014-01-07,103.359992,104.859996,102.809996,103.980005,1755400,92.368156
2014-01-08,103.879996,103.889998,103.059996,103.279995,1933700,91.746319
2014-01-09,103.499995,104.099996,103.309995,103.729998,1513700,92.146068
2014-01-10,104.049999,104.869999,103.900001,104.859996,1755200,93.149876
2014-01-13,104.389997,105.579995,104.209999,104.730003,1956500,93.0344
2014-01-14,104.739998,105.690007,104.429999,105.429997,2056400,93.656222
2014-01-15,105.460005,105.690007,104.699996,105.379992,1525800,93.611802
2014-01-16,105.179998,106.07,104.530001,106.050003,1350400,94.206989
2014-01-17,106.470005,106.489994,105.44,105.460005,2863000,93.682879
2014-01-21,105.860002,106.849998,105.339998,106.430003,2058000,94.544554
2014-01-22,106.349991,106.819998,105.919994,106.01,1702800,94.171454
2014-01-23,105.519996,106.219998,105.129993,105.419995,2381800,93.647337
2014-01-24,108.12,110.42,106.749996,107.400001,3493000,95.406228
2014-01-27,107.829998,108.190002,106.86,107.44999,2097700,95.450635
2014-01-28,107.44999,108.769997,107.239993,108.649999,1956900,96.516634
2014-01-29,107.419998,107.819996,106.050003,107.010006,2861700,95.059786
2014-01-30,107.589994,108.769997,107.479998,108.399999,2396200,96.294553
2014-01-31,107.259998,109.76,106.539999,109.369997,3294300,97.156227
2014-02-03,108.999999,109.55999,105.300004,105.489996,2788800,93.709521
2014-02-04,106.139993,106.499997,104.929998,105.559998,2598400,93.771706
2014-02-05,105.199995,106.059997,104.959998,105.599992,1839200,93.807233
2014-02-06,106.07,106.359993,105.559998,106.349991,1791500,94.473477
2014-02-07,106.529996,107.249995,106.489994,106.900002,1613700,94.962066
2014-02-10,106.900002,107.639998,106.480008,107.609999,1897300,95.592774
2014-02-11,107.609999,108.929998,107.149994,108.589991,1778300,96.463328
2014-02-12,108.670004,108.819994,107.089995,107.959999,1855500,95.903689
2014-02-13,107.639998,108.849993,107.430001,108.75,1504900,96.605468
2014-02-14,108.730003,110.440005,108.299998,110.239994,1547400,97.929068
2014-02-18,109.990003,110.12999,108.829996,109.730001,1619600,97.476028
2014-02-19,109.429997,109.999989,108.670004,108.78,1704300,96.632117
2014-02-20,109.120006,110.679994,108.999999,109.969998,1853000,97.689223
2014-02-21,110.339988,111.289997,109.76,109.849999,1716800,97.582626
2014-02-24,110.379998,111.239992,110.029997,110.159998,1913000,97.858006
2014-02-25,110.269994,110.739993,109.879999,109.990003,1385300,97.706994
2014-02-26,110.2,110.499996,108.53,108.56,1806200,96.436685
2014-02-27,108.440001,109.389994,108.029993,108.900006,1869000,96.738722
2014-02-28,108.999999,110.879997,108.849993,110.34999,2044500,98.026781
2014-03-03,109.670002,109.670002,108.540003,109.039994,1472500,96.863076
2014-03-04,109.799995,111.190003,109.569992,110.86,1828800,98.479835
2014-03-05,108.629994,109.699993,108.320003,108.639996,1545400,97.244583
2014-03-06,108.919995,109.879999,108.75,109.389994,1770200,97.915913
2014-03-07,109.910006,109.990003,108.289995,108.949995,1806900,97.522066
2014-03-10,108.97,109.660007,108.800005,109.169995,1218000,97.71899
2014-03-11,109.100001,109.450002,108.709998,109.049996,1334700,97.611578
2014-03-12,108.670004,109.919993,108.330005,109.749998,2253000,98.238155
2014-03-13,109.969998,110.86,108.989997,109.080004,2102700,97.638438
2014-03-14,108.589991,109.860002,108.510003,109.660007,1682700,98.157604
2014-03-17,110.039999,111.220003,109.799995,111.05,1504700,99.401798
2014-03-18,111.139999,111.180001,110.249997,110.800008,1375800,99.178029
2014-03-19,110.739993,111.560001,109.510001,109.860002,1460300,98.336621
2014-03-20,109.860002,110.400003,109.349992,109.769987,1421700,98.256048
2014-03-21,110.459994,111.709999,110.110001,110.159998,2408600,98.60515
2014-03-24,110.509999,111.589993,110.369995,110.660005,1663000,99.05271
2014-03-25,110.64,111.299999,110.220005,110.560003,2073900,98.963198
2014-03-26,110.599998,111.299999,110.379998,110.64,1987900,99.034804
2014-03-27,110.870002,111.199998,109.629999,109.640002,2156100,98.139697
2014-03-28,110.449992,110.449992,109.389994,109.82,1907100,98.300815
2014-03-31,110.359993,110.469997,109.579995,110.249997,2109800,98.685709
2014-04-01,109.77999,110.139993,108.56,109.599992,2113600,98.103884
2014-04-02,110.179995,110.39,109.100001,109.499998,2011300,98.014379
2014-04-03,109.949993,110.359993,109.550003,109.749998,1610800,98.238155
2014-04-04,110.159998,111.109999,109.589989,109.769987,1863600,98.256048
2014-04-07,109.77999,111.199998,109.529998,110.110001,2241300,98.560398
2014-04-08,109.949993,110.939996,109.809997,110.739993,1898200,99.124309
2014-04-09,111.010006,111.929999,110.719996,111.230006,2358700,99.562923
2014-04-10,111.299999,112.769989,111.069997,111.069997,2635100,99.419698
2014-04-11,110.949998,111.629995,109.680004,109.749998,2176300,98.238155
2014-04-14,110.159998,110.599998,109.879999,110.359993,1672100,98.784167
2014-04-15,110.729999,110.960001,110.139993,110.550001,2250400,98.954245
2014-04-16,111.220003,112.550005,111.109999,112.410001,1944900,100.619147
2014-04-17,112.09,113.089998,111.800006,112.540002,3012800,100.735512
2014-04-21,109.029991,112.5,108.999999,110.939996,2935200,99.303333
2014-04-22,111.230006,111.289997,108.019991,108.399999,4678700,97.02976
2014-04-23,108.540003,109.029991,108.079998,108.709998,2451100,97.307243
2014-04-24,108.809991,109.569992,108.570002,109.029991,1952400,97.593671
2014-04-25,109.059999,109.499998,108.769997,109.240004,1910800,97.781656
2014-04-28,109.670002,111.489992,109.510001,111.230006,2943500,99.562923
2014-04-29,111.109999,112.149999,110.929993,111.109999,1941600,99.455504
2014-04-30,111.109999,112.489997,111.029995,112.249993,2106400,100.475922
2014-05-01,111.809993,112.100002,110.599998,111.230006,1818700,99.562923
2014-05-02,111.000003,111.499994,110.739993,111.029995,1322500,99.383892
2014-05-05,110.42,110.729999,110.149995,110.230008,1253300,98.667816
2014-05-06,110.230008,110.679994,109.799995,109.860002,1546200,98.336621
2014-05-07,110.359993,111.329999,110.110001,110.949998,1694500,99.312286
2014-05-08,110.629997,111.149993,110.499996,110.709994,1316600,99.097456
2014-05-09,110.719996,111.069997,110.629997,110.809995,1338100,99.186968
2014-05-12,111.000003,111.139999,110.009992,110.2,1523500,98.640956
2014-05-13,110.589995,111.340001,110.379998,111.279994,1237700,99.607668
2014-05-14,111.180001,111.769999,110.879997,111.019992,919500,99.374938
2014-05-15,110.86,111.389998,110.509999,110.739993,1252700,99.124309
2014-05-16,110.279996,111.309994,110.120004,111.059994,1275600,99.410745
2014-05-19,109.959995,110.289999,109.219999,109.719998,2122800,98.211303
2014-05-20,109.579995,110.469997,109.529998,109.55999,1385700,98.068078
2014-05-21,109.730001,110.189998,109.33999,110.019994,1129200,98.479832
2014-05-22,109.910006,110.369995,109.709996,110.12999,927200,98.57829
2014-05-23,110.099999,110.800008,110.029997,110.729999,873200,99.115362
2014-05-27,110.900002,111.019992,110.479999,110.560003,1302200,98.963198
2014-05-28,110.780003,110.919991,110.249997,110.539998,1053500,98.945292
2014-05-29,110.909996,111.340001,110.579993,111.259997,1036700,99.589769
2014-05-30,111.069997,112.5,111.069997,112.349994,1618800,100.565434
2014-06-02,112.339991,112.369999,111.819995,112.079997,959100,100.323758
2014-06-03,111.909994,112.230003,111.059994,111.099997,1246400,99.446551
2014-06-04,110.359993,111.449989,110.009992,111.360007,1629200,100.438682
2014-06-05,111.419998,111.560001,110.669999,111.099997,1287600,100.204172
2014-06-06,111.309994,111.970001,111.019992,111.660003,1178600,100.709257
2014-06-09,111.550007,112.249993,111.169998,111.980004,1157100,100.997875
2014-06-10,111.660003,112.059992,111.299999,111.530002,1000400,100.592006
2014-06-11,111.289997,111.570004,110.809995,111.089994,847800,100.195151
2014-06-12,110.759998,110.909996,109.660007,110.12999,1236800,99.329297
2014-06-13,110.169993,111.000003,109.839997,110.660005,1073800,99.807331
2014-06-16,110.39,111.400001,110.120004,110.939996,1121600,100.059863
2014-06-17,110.839995,111.410003,110.39,111.099997,1022600,100.204172
2014-06-18,110.960001,112.01999,110.579993,112.010004,1263000,101.024933
2014-06-19,111.959999,113.209996,111.829998,113.110003,1468100,102.017053
2014-06-20,113.929995,113.929995,112.179999,112.660001,2597000,101.611183
2014-06-23,112.730002,112.730002,111.679992,111.909994,1045800,100.934732
2014-06-24,111.580006,111.889989,111.21,111.589993,1060900,100.646114
2014-06-25,111.410003,111.660003,111.05,111.400001,1080800,100.474754
2014-06-26,111.259997,111.259997,110.249997,110.849997,1136100,99.978691
2014-06-27,110.849997,111.629995,110.400003,111.370001,1298700,100.447697
2014-06-30,111.530002,112.110005,111.010006,111.220003,1254500,100.312409
2014-07-01,110.83,111.819995,110.440005,111.519999,1197400,100.582984
2014-07-02,111.580006,111.919997,111.249995,111.440003,950600,100.510833
2014-07-03,111.130004,112.059992,111.130004,111.879987,896400,100.907667
2014-07-07,111.87,112.249993,111.65,112.139997,837300,101.142177
2014-07-08,111.970001,112.730002,111.679992,112.489997,1172700,101.457853
2014-07-09,112.5,113.219999,112.5,113.059998,1110100,101.971952
2014-07-10,112.45999,113.059998,112.419996,112.809991,955800,101.746463
2014-07-11,112.690008,112.779991,112.379994,112.609996,841100,101.566082
2014-07-14,113.070001,113.709995,112.959997,113.019996,1278500,101.935873
2014-07-15,113.409999,113.969997,113.120005,113.789992,1684200,102.630353
2014-07-16,114.099998,114.449991,113.51,114.239994,1495100,103.036223
2014-07-17,113.739995,114.019994,112.609996,112.670003,1360200,101.620205
2014-07-18,113.059998,113.309998,112.349994,113.290001,1432400,102.179398
2014-07-21,113.019996,113.16,112.039995,112.31,2419800,101.295508
2014-07-22,110.909996,111.199998,108.790002,108.839991,4394100,98.16581
2014-07-23,109.460004,110.050002,109.070001,109.499998,2444200,98.761089
2014-07-24,109.589989,109.959995,109.419994,109.489996,2126800,98.752068
2014-07-25,109.439999,109.619997,108.489998,108.53,1542100,97.886221
2014-07-28,108.37,108.75,107.780002,108.31,1165000,97.687797
2014-07-29,108.299998,108.359997,107.08,107.089995,1732800,96.58744
2014-07-30,107.379996,107.549999,105.429997,106.099999,2641700,95.694536
2014-07-31,104.849994,106.67,103.849996,103.870001,2242200,93.683238
2014-08-01,103.580007,105.550004,103.499995,104.900007,2809300,94.612229
2014-08-04,105.309999,105.41,104.580005,105.230002,2279800,94.909861
2014-08-05,104.720001,105.249991,104.190002,104.62,1460000,94.359683
2014-08-06,104.440002,106.790006,104.350003,106.709994,2733600,96.244707
2014-08-07,106.849998,107.220004,105.919994,106.179996,1600600,95.766687
2014-08-08,106.309997,107.319997,105.769995,107.309994,1445900,96.785864
2014-08-11,108.069995,108.510003,107.3,108.059993,1431100,97.462308
2014-08-12,107.879995,108.000002,107.289997,107.620001,1082500,97.065468
2014-08-13,108.109998,108.599994,107.689995,107.940002,1146900,97.354086
2014-08-14,107.750002,108.239991,107.729997,108.079998,964500,97.480351
2014-08-15,108.469993,108.489998,107.309994,107.719995,1268300,97.155654
2014-08-18,108.31,108.819994,108.12,108.639996,1345200,97.985429
2014-08-19,108.869998,108.929998,108.190002,108.45999,910600,97.823077
2014-08-20,108.15,108.660001,108.039996,108.570002,871100,97.9223
2014-08-21,108.760003,109.499998,108.649999,109.179997,1086900,98.472471
2014-08-22,109.320001,109.460004,108.72,108.769997,880700,98.102681
2014-08-25,109.230002,109.660007,108.809991,109.209997,1071300,98.499529
2014-08-26,109.199994,109.589989,108.12,108.129995,1388900,97.525445
2014-08-27,108.000002,108.919995,108.000002,108.919995,1769000,98.237968
2014-08-28,108.760003,108.760003,108.039996,108.139997,1124700,97.534466
2014-08-29,108.489998,108.489998,107.989999,108.000002,1418600,97.408201
2014-09-02,108.169997,108.56,107.539997,108.000002,1886600,97.408201
2014-09-03,107.709992,107.940002,107.469995,107.549999,1344600,97.762707
2014-09-04,107.650001,108.389997,107.329999,107.539997,1447400,97.753615
2014-09-05,107.639998,107.889998,107.289997,107.499995,1801900,97.717253
2014-09-08,107.199998,107.699989,106.749996,106.979999,1246000,97.244578
2014-09-09,106.979999,107.190004,106.269994,106.849998,2064100,97.126407
2014-09-10,107.059995,107.099997,106.409998,106.89,1548800,97.162769
2014-09-11,106.900002,107.139991,106.499997,107.059995,1484800,97.317294
2014-09-12,107.059995,107.059995,105.550004,106.020003,1277600,96.371944
2014-09-15,106.020003,106.569991,105.839997,106.389993,1664500,96.708264
2014-09-16,107.389999,107.389999,106.169993,106.849998,1705100,97.126407
2014-09-17,106.990001,107.379996,106.599998,106.719997,1428200,97.008237
2014-09-18,106.900002,107.010006,106.489994,106.719997,1038300,97.008237
2014-09-19,107.089995,107.199998,106.699992,106.929994,1896200,97.199124
2014-09-22,107.019993,108.079998,107.000004,107.66999,1899900,97.871778
2014-09-23,107.539997,107.679992,106.470005,106.470005,1399200,96.780995
2014-09-24,106.470005,108.959997,106.460003,108.859996,2372700,98.953491
2014-09-25,108.160002,108.249993,107.120002,107.199998,1685300,97.444557
2014-09-26,107.039998,108.039996,106.870003,107.849996,1255700,98.035403
2014-09-29,107.259998,108.019991,107.08,107.909995,1201200,98.089942
2014-09-30,107.909995,107.959999,107.210001,107.570004,1530900,97.780892
2014-10-01,107.029995,107.790004,106.629998,106.749996,1632300,97.035506
2014-10-02,107.000004,107.829998,106.67,106.809996,1472800,97.090046
2014-10-03,107.430001,108.039996,107.059995,107.699989,1761000,97.899048
2014-10-06,107.709992,108.000002,106.179996,106.830001,1907000,97.10823
2014-10-07,106.519994,107.899992,106.339988,106.969996,1713500,97.235486
2014-10-08,107.249995,109.250007,107.099997,109.209997,2227300,99.271641
2014-10-09,109.070001,109.789992,108.09,108.449988,1685800,98.580795
2014-10-10,108.629994,109.470007,108.429999,108.429999,1474400,98.562625
2014-10-13,108.379994,108.540003,106.550001,106.599998,1736000,96.899158
2014-10-14,106.849998,107.019993,105.959996,106.409998,1782900,96.726449
2014-10-15,105.839997,107.360007,104.239991,105.41,2833200,95.817453
2014-10-16,104.18,105.80999,103.879996,105.039994,1955100,95.481118
2014-10-17,105.919994,106.440006,104.78,106.260008,2464200,96.590108
2014-10-20,106.210003,108.069995,106.129991,108.039996,1723200,98.208113
2014-10-21,109.100001,111.350004,107.660003,111.230006,2134900,101.107825
2014-10-22,111.699997,113.489995,111.540004,112.649998,2379500,102.398595
2014-10-23,113.139994,113.139994,111.279994,112.010004,1841200,101.816841
2014-10-24,112.660001,113.440007,112.359996,113.1,1273200,102.807646
2014-10-27,113.1,113.819999,113.039993,113.290001,1132400,102.980355
2014-10-28,113.670001,113.860001,112.88,113.73,1408400,103.380314
2014-10-29,113.879998,114.019994,112.649998,113.440007,1292700,103.116711
2014-10-30,112.550005,113.919993,112.550005,113.619996,1155700,103.280321
2014-10-31,113.98,114.819997,113.76,114.269993,1923400,103.871167
2014-11-03,109.440002,111.379997,109.07,111.360001,2298700,105.578707
2014-11-04,111.129997,113.309998,111.129997,113.160004,3057400,107.285263
2014-11-05,114.150002,114.150002,111.379997,112.279999,2539800,106.450944
2014-11-06,112.690002,113.389999,112.25,113.050003,1808100,107.180973
2014-11-07,112.690002,113.269997,112.220001,113.239998,2038200,107.361104
2014-11-10,113.029999,113.93,112.650002,113.919998,1327400,108.005802
2014-11-11,113.790001,113.889999,113.050003,113.370003,1308600,107.48436
2014-11-12,112.980003,113.690002,112.599998,113.379997,1401000,107.493835
2014-11-13,113.699997,114.459999,113.07,114.07,2142400,108.148016
2014-11-14,114.089996,114.239998,112.540001,112.650002,1641600,106.801738
2014-11-17,112.650002,114.0,112.650002,113.650002,1766200,107.749822
2014-11-18,113.82,113.82,113.059998,113.599998,1454300,107.702415
2014-11-19,113.330002,114.0,112.839996,113.839996,1227300,107.929953
2014-11-20,113.18,113.459999,112.610001,112.730003,1903700,106.877586
2014-11-21,113.849998,114.07,113.199997,113.610001,1885100,107.711898
2014-11-24,113.809998,113.809998,112.709999,113.019997,1903200,107.152524
2014-11-25,113.25,114.059998,113.029999,113.839996,1592900,107.929953
2014-11-26,113.650002,114.190002,113.18,114.160004,1299500,108.233347
2014-11-28,114.660004,116.779999,114.599998,116.589996,1328800,110.537186
2014-12-01,115.610001,116.720001,115.57,115.910004,1564900,109.892496
2014-12-02,115.709999,116.589996,115.199997,116.220001,1720300,110.186399
2014-12-03,115.07,115.190002,113.849998,114.699997,2856300,109.537005
2014-12-04,115.0,115.330002,114.050003,114.599998,1726200,109.441508
2014-12-05,114.480003,114.699997,113.699997,114.040001,2018800,108.906717
2014-12-08,114.059998,114.82,113.809998,114.120003,1936800,108.983118
2014-12-09,113.110001,114.120003,113.029999,113.699997,1691800,108.582018
2014-12-10,113.870003,114.510002,113.07,113.169998,1482900,108.075876
2014-12-11,113.300003,114.730003,113.139999,114.040001,1415300,108.906717
2014-12-12,113.150002,114.510002,112.650002,112.68,1679500,107.607934
2014-12-15,112.650002,113.900002,111.93,112.349998,1722400,107.292787
2014-12-16,112.220001,114.279999,111.860001,112.400002,1812100,107.340539
2014-12-17,112.860001,114.230003,112.260002,113.860001,1863800,108.734819
2014-12-18,114.860001,115.410004,113.940002,115.410004,2320800,110.215052
2014-12-19,115.839996,116.370003,114.849998,115.839996,3060600,110.625689
2014-12-22,116.120003,116.699997,115.529999,116.449997,1509700,111.208232
2014-12-23,116.970001,118.57,116.639999,117.980003,2016700,112.669368
2014-12-24,118.459999,118.669998,117.769997,117.769997,999200,112.468815
2014-12-26,117.82,118.830002,117.82,118.279999,990300,112.95586
2014-12-29,118.0,118.25,117.169998,117.440002,1366800,112.153674
2014-12-30,117.0,118.089996,117.0,117.349998,1357100,112.067722
2014-12-31,117.010002,117.440002,115.360001,115.540001,1486100,110.339198
2015-01-02,115.25,115.970001,115.0,115.550003,1280300,110.34875
2015-01-05,115.900002,116.580002,114.75,114.889999,1605200,109.718455
2015-01-06,114.889999,115.480003,113.580002,113.779999,1755200,108.658418
2015-01-07,114.699997,114.839996,113.660004,114.57,1449400,109.412859
2015-01-08,115.07,116.989998,115.07,116.989998,2103900,111.723926
2015-01-09,117.010002,117.190002,115.519997,115.940002,1215900,110.721194
2015-01-12,116.099998,116.470001,115.139999,115.760002,1178300,110.549296
2015-01-13,116.379997,117.400002,115.440002,116.080002,1295200,110.854891
2015-01-14,115.629997,116.239998,114.910004,116.230003,1427400,110.998141
2015-01-15,116.230003,116.940002,115.889999,116.230003,1094800,110.998141
2015-01-16,116.400002,117.800003,115.900002,117.650002,1308000,112.354221
2015-01-20,117.959999,117.989998,116.43,117.529999,1688800,112.23962
2015-01-21,117.129997,117.75,116.059998,117.589996,1526000,112.296917
2015-01-22,118.0,119.010002,117.160004,118.980003,1851700,113.624355
2015-01-23,113.5,114.989998,111.160004,111.650002,5315300,106.624299
2015-01-26,111.160004,111.190002,109.379997,109.849998,4299600,104.905319
2015-01-27,109.150002,111.269997,108.32,110.709999,3566300,105.726609
2015-01-28,111.360001,111.769997,109.32,109.629997,2368200,104.695221
2015-01-29,109.849998,110.790001,109.169998,110.220001,2693800,105.258667
2015-01-30,109.32,110.0,107.910004,107.959999,2895400,103.100395
2015-02-02,107.940002,110.25,107.559998,110.110001,2171900,105.153618
2015-02-03,110.480003,110.480003,109.099998,110.169998,1823300,105.210915
2015-02-04,110.550003,110.940002,109.620003,109.860001,1764500,104.914871
2015-02-05,110.110001,110.669998,109.860001,110.019997,2018800,105.067665
2015-02-06,109.830002,109.879997,108.519997,109.050003,1591800,104.141334
2015-02-09,108.739998,108.940002,107.68,108.220001,2009100,103.348693
2015-02-10,108.830002,109.440002,108.18,109.220001,1349600,104.30368
2015-02-11,109.639999,109.839996,108.470001,109.300003,1366000,104.380081
2015-02-12,109.269997,110.449997,109.080002,110.18,1369100,105.220467
2015-02-13,110.010002,111.080002,109.830002,111.0,1664100,106.003556
2015-02-17,110.800003,111.68,110.120003,111.269997,1537100,106.261399
2015-02-18,111.199997,111.839996,110.839996,111.699997,862800,106.672044
2015-02-19,111.550003,111.550003,110.330002,110.660004,1059600,105.678864
2015-02-20,110.360001,110.989998,109.410004,110.959999,1460600,105.965355
2015-02-23,111.0,111.25,110.480003,110.989998,1832200,105.994004
2015-02-24,110.760002,110.980003,110.0,110.389999,1550200,105.421013
2015-02-25,110.360001,110.720001,109.900002,110.160004,1187200,105.20137
2015-02-26,110.360001,110.580002,109.690002,109.910004,1357700,104.962624
2015-02-27,109.639999,110.199997,109.239998,109.660004,1439400,104.723877
2015-03-02,109.559998,110.510002,109.559998,110.410004,1272800,105.440117
2015-03-03,110.349998,110.379997,109.279999,110.260002,1398400,105.296868
2015-03-04,109.57,109.970001,108.129997,108.370003,1748500,104.324567
2015-03-05,108.809998,108.970001,108.169998,108.459999,1275300,104.411203
2015-03-06,108.07,108.07,106.559998,106.82,2022700,102.832425
2015-03-09,106.709999,107.339996,106.699997,107.019997,1310000,103.024956
2015-03-10,106.230003,106.620003,104.730003,104.769997,2095000,100.858948
2015-03-11,104.940002,105.190002,103.669998,104.150002,1688400,100.262097
2015-03-12,104.629997,105.739998,104.529999,105.690002,1320200,101.74461
2015-03-13,105.379997,105.910004,104.68,105.790001,1405500,101.840876
2015-03-16,105.959999,106.75,105.830002,106.43,1789600,102.456984
2015-03-17,105.449997,105.669998,104.610001,105.269997,2852400,101.340283
2015-03-18,105.660004,107.529999,104.699997,107.050003,2058500,103.053842
2015-03-19,106.830002,107.650002,106.690002,106.75,2233400,102.765038
2015-03-20,107.059998,108.919998,106.769997,108.480003,3863800,104.430461
2015-03-23,108.580002,109.790001,108.419998,108.989998,1768600,104.921417
2015-03-24,109.919998,110.160004,108.470001,108.5,1626600,104.449711
2015-03-25,108.949997,109.099998,107.449997,107.459999,1597100,103.448533
2015-03-26,107.139999,107.559998,106.290001,106.32,1705500,102.35109
